Year,Geography,Immig.,Reason,Age group,Both sexes,Men,Women
2006,Canada,"          Established immigrants, 10+ years","  Business conditions, looked for full-time work in last month",55+,3.2,2,0
2006,Canada,"          Established immigrants, 10+ years","  Could not find full-time work, looked for full-time work in last month",15+,14.1,5.6,8.5
2006,Canada,"          Established immigrants, 10+ years","  Could not find full-time work, looked for full-time work in last month",15-24,1.5,0,0
2006,Canada,"          Established immigrants, 10+ years","  Could not find full-time work, looked for full-time work in last month",25-54,9.9,3.4,6.5
2006,Canada,"          Established immigrants, 10+ years","  Could not find full-time work, looked for full-time work in last month",55+,2.7,0,0
2006,Canada,  Non-landed immigrants,"Part-time employment, all reasons",15+,45.2,17.4,27.8
2006,Canada,  Non-landed immigrants,"Part-time employment, all reasons",15-24,14.2,5.7,8.5
2006,Canada,  Non-landed immigrants,"Part-time employment, all reasons",25-54,25.8,9.2,16.6
2006,Canada,  Non-landed immigrants,"Part-time employment, all reasons",55+,5.2,2.5,2.7
2006,Canada,  Non-landed immigrants,  Own illness,15+,0,0,0
2006,Canada,  Non-landed immigrants,  Own illness,15-24,0,0,0
2006,Canada,  Non-landed immigrants,  Own illness,25-54,0,0,0
2006,Canada,  Non-landed immigrants,  Own illness,55+,0,0,0
2006,Canada,  Non-landed immigrants,  Caring for children,15+,5.2,0,5.1
2006,Canada,  Non-landed immigrants,  Caring for children,15-24,0,0,0
2006,Canada,  Non-landed immigrants,  Caring for children,25-54,5.1,0,4.9
2006,Canada,  Non-landed immigrants,  Caring for children,55+,0,0,0
2006,Canada,  Non-landed immigrants,  Other personal or family responsibilities,15+,0,0,0
2006,Canada,  Non-landed immigrants,  Other personal or family responsibilities,15-24,0,0,0
2006,Canada,  Non-landed immigrants,  Other personal or family responsibilities,25-54,0,0,0
2006,Canada,  Non-landed immigrants,  Other personal or family responsibilities,55+,0,0,0
2006,Canada,  Non-landed immigrants,  Going to school,15+,15.2,7.2,8
2006,Canada,  Non-landed immigrants,  Going to school,15-24,9.8,3.6,6.2
2006,Canada,  Non-landed immigrants,  Going to school,25-54,5.4,3.6,1.8
2006,Canada,  Non-landed immigrants,  Going to school,55+,0,0,0
2006,Canada,  Non-landed immigrants,  Personal preference,15+,10.4,3.8,6.6
2006,Canada,  Non-landed immigrants,  Personal preference,15-24,0,0,0
2006,Canada,  Non-landed immigrants,  Personal preference,25-54,5.4,1.5,3.9
2006,Canada,  Non-landed immigrants,  Personal preference,55+,3.6,1.6,2
2006,Canada,  Non-landed immigrants,  Other voluntary,15+,0,0,0
2006,Canada,  Non-landed immigrants,  Other voluntary,15-24,0,0,0
2006,Canada,  Non-landed immigrants,  Other voluntary,25-54,0,0,0
2006,Canada,  Non-landed immigrants,  Other voluntary,55+,0,0,0
2006,Canada,  Non-landed immigrants,"  Business conditions, did not look for full-time work in last month",15+,6.2,2.9,3.3
2006,Canada,  Non-landed immigrants,"  Business conditions, did not look for full-time work in last month",15-24,0,0,0
2006,Canada,  Non-landed immigrants,"  Business conditions, did not look for full-time work in last month",25-54,4.4,1.8,2.6
2006,Canada,  Non-landed immigrants,"  Business conditions, did not look for full-time work in last month",55+,0,0,0
2006,Canada,  Non-landed immigrants,"  Could not find full-time work, did not look for full-time work in last month",15+,1.7,0,0
2006,Canada,  Non-landed immigrants,"  Could not find full-time work, did not look for full-time work in last month",15-24,0,0,0
2006,Canada,  Non-landed immigrants,"  Could not find full-time work, did not look for full-time work in last month",25-54,0,0,0
2006,Canada,  Non-landed immigrants,"  Could not find full-time work, did not look for full-time work in last month",55+,0,0,0
2006,Canada,  Non-landed immigrants,"  Business conditions, looked for full-time work in last month",15+,2.2,0,0
2006,Canada,  Non-landed immigrants,"  Business conditions, looked for full-time work in last month",15-24,0,0,0
2006,Canada,  Non-landed immigrants,"  Business conditions, looked for full-time work in last month",25-54,0,0,0
2006,Canada,  Non-landed immigrants,"  Business conditions, looked for full-time work in last month",55+,0,0,0
2006,Canada,  Non-landed immigrants,"  Could not find full-time work, looked for full-time work in last month",15+,0,0,0
2006,Canada,  Non-landed immigrants,"  Could not find full-time work, looked for full-time work in last month",15-24,0,0,0
2006,Canada,  Non-landed immigrants,"  Could not find full-time work, looked for full-time work in last month",25-54,0,0,0
2006,Canada,  Non-landed immigrants,"  Could not find full-time work, looked for full-time work in last month",55+,0,0,0
2006,Ontario,Total,"Part-time employment, all reasons",15+,1156.1,375.1,781
2006,Ontario,Total,"Part-time employment, all reasons",15-24,463.2,193.4,269.7
2006,Ontario,Total,"Part-time employment, all reasons",25-54,494,103.6,390.4
2006,Ontario,Total,"Part-time employment, all reasons",55+,199,78.1,120.8
2006,Ontario,Total,  Own illness,15+,34.3,9.9,24.5
2006,Ontario,Total,  Own illness,15-24,1.8,0,0
2006,Ontario,Total,  Own illness,25-54,21.8,5.3,16.5
2006,Ontario,Total,  Own illness,55+,10.8,3.9,6.9
2006,Ontario,Total,  Caring for children,15+,112.5,4.4,108
2006,Ontario,Total,  Caring for children,15-24,4.1,0,3.9
2006,Ontario,Total,  Caring for children,25-54,106.5,3.8,102.6
2006,Ontario,Total,  Caring for children,55+,1.9,0,1.5
2006,Ontario,Total,  Other personal or family responsibilities,15+,34.8,4.9,29.9
2006,Ontario,Total,  Other personal or family responsibilities,15-24,2.6,0,1.6
2006,Ontario,Total,  Other personal or family responsibilities,25-54,24.8,2.2,22.5
2006,Ontario,Total,  Other personal or family responsibilities,55+,7.4,1.7,5.7
2006,Ontario,Total,  Going to school,15+,383.6,159,224.6
2006,Ontario,Total,  Going to school,15-24,346.3,145.4,201
2006,Ontario,Total,  Going to school,25-54,36.6,13.4,23.2
2006,Ontario,Total,  Going to school,55+,0,0,0
2006,Ontario,Total,  Personal preference,15+,290.4,90.5,199.9
2006,Ontario,Total,  Personal preference,15-24,22.2,9.4,12.8
2006,Ontario,Total,  Personal preference,25-54,129.8,26,103.9
2006,Ontario,Total,  Personal preference,55+,138.4,55.1,83.2
2006,Ontario,Total,  Other voluntary,15+,7.8,3.4,4.4
2006,Ontario,Total,  Other voluntary,15-24,1.6,0,0
2006,Ontario,Total,  Other voluntary,25-54,5.1,2.1,3
2006,Ontario,Total,  Other voluntary,55+,0,0,0
2006,Ontario,Total,"  Business conditions, did not look for full-time work in last month",15+,161.4,54.4,106.9
2006,Ontario,Total,"  Business conditions, did not look for full-time work in last month",15-24,42.7,17.5,25.1
2006,Ontario,Total,"  Business conditions, did not look for full-time work in last month",25-54,93.7,26.4,67.3
2006,Ontario,Total,"  Business conditions, did not look for full-time work in last month",55+,25,10.5,14.5
2006,Ontario,Total,"  Could not find full-time work, did not look for full-time work in last month",15+,38.3,10.7,27.6
2006,Ontario,Total,"  Could not find full-time work, did not look for full-time work in last month",15-24,10.9,4.3,6.6
2006,Ontario,Total,"  Could not find full-time work, did not look for full-time work in last month",25-54,22.5,4.7,17.8
2006,Ontario,Total,"  Could not find full-time work, did not look for full-time work in last month",55+,4.9,1.6,3.3
2006,Ontario,Total,"  Business conditions, looked for full-time work in last month",15+,59,24.3,34.7
2006,Ontario,Total,"  Business conditions, looked for full-time work in last month",15-24,19.8,8.9,10.8
2006,Ontario,Total,"  Business conditions, looked for full-time work in last month",25-54,34.1,13,21.1
2006,Ontario,Total,"  Business conditions, looked for full-time work in last month",55+,5.1,2.4,2.7
2006,Ontario,Total,"  Could not find full-time work, looked for full-time work in last month",15+,34,13.5,20.5
2006,Ontario,Total,"  Could not find full-time work, looked for full-time work in last month",15-24,11.3,5.1,6.2
2006,Ontario,Total,"  Could not find full-time work, looked for full-time work in last month",25-54,19.1,6.6,12.5
2006,Ontario,Total,"  Could not find full-time work, looked for full-time work in last month",55+,3.6,1.7,1.9
2006,Ontario,  Born in Canada,"Part-time employment, all reasons",15+,864.1,276.4,587.8
2006,Ontario,  Born in Canada,"Part-time employment, all reasons",15-24,389.8,158.7,231.1
2006,Ontario,  Born in Canada,"Part-time employment, all reasons",25-54,347,68.6,278.4
2006,Ontario,  Born in Canada,"Part-time employment, all reasons",55+,127.3,49.1,78.2
2006,Ontario,  Born in Canada,  Own illness,15+,24.4,7.7,16.7
2006,Ontario,  Born in Canada,  Own illness,15-24,1.6,0,0
2006,Ontario,  Born in Canada,  Own illness,25-54,16.1,4.3,11.8
2006,Ontario,  Born in Canada,  Own illness,55+,6.8,2.8,4
2006,Ontario,  Born in Canada,  Caring for children,15+,81.2,2.1,79.1
2006,Ontario,  Born in Canada,  Caring for children,15-24,3.5,0,3.3
2006,Ontario,  Born in Canada,  Caring for children,25-54,76.8,1.8,75
2006,Ontario,  Born in Canada,  Caring for children,55+,0,0,0
2006,Ontario,  Born in Canada,  Other personal or family responsibilities,15+,24.2,2.7,21.5
2006,Ontario,  Born in Canada,  Other personal or family responsibilities,15-24,2,0,0
2006,Ontario,  Born in Canada,  Other personal or family responsibilities,25-54,17.7,0,16.4
2006,Ontario,  Born in Canada,  Other personal or family responsibilities,55+,4.5,0,3.9
2006,Ontario,  Born in Canada,  Going to school,15+,317.3,128.8,188.5
2006,Ontario,  Born in Canada,  Going to school,15-24,292.2,120.4,171.9
2006,Ontario,  Born in Canada,  Going to school,25-54,24.7,8.2,16.5
2006,Ontario,  Born in Canada,  Going to school,55+,0,0,0
2006,Ontario,  Born in Canada,  Personal preference,15+,206.9,62.3,144.6
2006,Ontario,  Born in Canada,  Personal preference,15-24,19.5,8.2,11.3
2006,Ontario,  Born in Canada,  Personal preference,25-54,96,17.9,78.1
2006,Ontario,  Born in Canada,  Personal preference,55+,91.4,36.3,55.2
2006,Ontario,  Born in Canada,  Other voluntary,15+,5.6,2.7,2.9
2006,Ontario,  Born in Canada,  Other voluntary,15-24,0,0,0
2006,Ontario,  Born in Canada,  Other voluntary,25-54,3.6,1.6,2
2006,Ontario,  Born in Canada,  Other voluntary,55+,0,0,0
2006,Ontario,  Born in Canada,"  Business conditions, did not look for full-time work in last month",15+,118.4,39.6,78.8
2006,Ontario,  Born in Canada,"  Business conditions, did not look for full-time work in last month",15-24,36.5,14.6,21.9
2006,Ontario,  Born in Canada,"  Business conditions, did not look for full-time work in last month",25-54,65.6,18.4,47.2
2006,Ontario,  Born in Canada,"  Business conditions, did not look for full-time work in last month",55+,16.3,6.6,9.7
2006,Ontario,  Born in Canada,"  Could not find full-time work, did not look for full-time work in last month",15+,25.5,6.6,19
2006,Ontario,  Born in Canada,"  Could not find full-time work, did not look for full-time work in last month",15-24,9,2.9,6.2
2006,Ontario,  Born in Canada,"  Could not find full-time work, did not look for full-time work in last month",25-54,14.1,3.1,11
2006,Ontario,  Born in Canada,"  Could not find full-time work, did not look for full-time work in last month",55+,2.4,0,1.8
2006,Ontario,  Born in Canada,"  Business conditions, looked for full-time work in last month",15+,41,16.2,24.9
2006,Ontario,  Born in Canada,"  Business conditions, looked for full-time work in last month",15-24,15.6,6.7,8.9
2006,Ontario,  Born in Canada,"  Business conditions, looked for full-time work in last month",25-54,22.8,8.5,14.3
2006,Ontario,  Born in Canada,"  Business conditions, looked for full-time work in last month",55+,2.6,0,1.6
2006,Ontario,  Born in Canada,"  Could not find full-time work, looked for full-time work in last month",15+,19.6,7.8,11.8
2006,Ontario,  Born in Canada,"  Could not find full-time work, looked for full-time work in last month",15-24,8.6,3.7,4.9
2006,Ontario,  Born in Canada,"  Could not find full-time work, looked for full-time work in last month",25-54,9.6,3.6,6
2006,Ontario,  Born in Canada,"  Could not find full-time work, looked for full-time work in last month",55+,0,0,0
2006,Ontario,  Total Landed immigrants,"Part-time employment, all reasons",15+,274.5,92,182.5
2006,Ontario,  Total Landed immigrants,"Part-time employment, all reasons",15-24,68.2,32.7,35.5
2006,Ontario,  Total Landed immigrants,"Part-time employment, all reasons",25-54,137.5,31.7,105.7
2006,Ontario,  Total Landed immigrants,"Part-time employment, all reasons",55+,68.8,27.5,41.3
2006,Ontario,  Total Landed immigrants,  Own illness,15+,9.3,1.9,7.4
2006,Ontario,  Total Landed immigrants,  Own illness,15-24,0,0,0
2006,Ontario,  Total Landed immigrants,  Own illness,25-54,5.3,0,4.5
2006,Ontario,  Total Landed immigrants,  Own illness,55+,3.8,0,2.8
2006,Ontario,  Total Landed immigrants,  Caring for children,15+,29.5,2.3,27.2
2006,Ontario,  Total Landed immigrants,  Caring for children,15-24,0,0,0
2006,Ontario,  Total Landed immigrants,  Caring for children,25-54,28,2,26
2006,Ontario,  Total Landed immigrants,  Caring for children,55+,0,0,0
2006,Ontario,  Total Landed immigrants,  Other personal or family responsibilities,15+,10.1,2,8
2006,Ontario,  Total Landed immigrants,  Other personal or family responsibilities,15-24,0,0,0
2006,Ontario,  Total Landed immigrants,  Other personal or family responsibilities,25-54,6.7,0,5.9
2006,Ontario,  Total Landed immigrants,  Other personal or family responsibilities,55+,2.8,0,1.8
2006,Ontario,  Total Landed immigrants,  Going to school,15+,61.2,27.9,33.3
2006,Ontario,  Total Landed immigrants,  Going to school,15-24,50.8,23.9,27
